Date,Return_close,Diff_close,average_true_range_w1,Return_open,Diff_open,stochRsi_d_w50_s13_s211,macd_difffW1_sW22_signal6,Volume,macd_difffW4_sW24_signal7,macd_fW1_sW5_signal12,adx_neg_w2,adx_w2,macd_difffW1_sW5_signal12,adx_w28,macd_fW1_sW38_signal32,macd_fW1_sW16_signal49,macd_difffW16_sW44_signal47,macd_difffW8_sW5_signal2,average_true_range_w21,macd_fW1_sW50_signal9,Open,Target
2016-03-02,0.004085949861101668,8.099975585937727,17.7099609375,0.020191355304294945,39.51000976562477,0.0,-19.273060027161392,4666610000,-16.222686976860754,-24.279978788069684,8.478264700145813,52.31679678582756,-11.404239695589451,0.0,-51.39227233509973,-53.64516761180698,-24.671690862422416,0.9170565859021876,34.2277789364039,-41.436323115749474,1976.5999755859373,0.004542938564244814
2016-03-03,0.0034926343203167676,6.9500732421875,16.3199462890625,0.004542938564244814,9.0,0.0,-14.705489320471427,5081700000,-16.231675610067963,-20.82003468683797,5.256806366590968,64.86173426996822,-6.722096272148857,0.0,-55.35043041947756,-53.46638898881861,-28.19712067610681,0.6113077695226874,33.375025000816215,-46.48889061840987,1985.5999755859373,0.0042265682970406004
2016-03-04,0.003300439865942195,6.5899658203125,22.3599853515625,0.0042265682970406004,8.410034179687727,0.0,-11.126432421209287,6049930000,-14.945353636775558,-18.27333367143342,2.5753685799356987,77.992134371716,-3.53302675570672,0.0,-58.763965663390536,-52.990901302174734,-31.335479288781237,0.2999920541207466,32.8504993032327,-50.99733265681152,1994.010009765625,0.0010525877830218633
2016-03-07,0.0008846228008634327,1.77001953125,16.739990234375,0.0010525877830218633,2.0999755859375,0.0,-5.3723885425824704,4968180000,-12.021362922290372,-13.36223546845531,1.4601545093561277,84.55733442258989,1.1660604553834837,0.0,-57.42967826158224,-48.31845955890413,-33.77988550328922,-0.0980014839815588,32.08333220471567,-50.69804425911775,1996.1099853515625,0.0003856856855026791
2016-03-08,-0.011303756056006087,-22.5,24.3299560546875,0.0003856856855026791,0.77001953125,0.0,14.34199786864351,4641650000,-2.8960644952435644,6.091843021029945,28.01766542762901,59.09079419346952,17.447809876427392,0.0,-33.138412709706245,-22.78099372844485,-33.92538634511015,-1.2674483937970995,31.71412381661909,-27.092238601897407,1996.8800048828125,-0.0077621414104473985
2016-03-09,0.005039672782814364,10.0,13.429931640625,-0.0077621414104473985,-15.4400634765625,0.0,5.647231295377551,4038120000,-0.2212967453123369,-2.605437985979961,17.346016235622123,46.357524078909336,7.404293658737874,0.0,-40.92618641690092,-28.92440623098082,-34.48424182050055,-0.8996859227973424,30.84344799871461,-35.63764100966614,1981.43994140625,0.0047981189207764174
2016-03-10,0.00015579279712252259,0.3099365234375,35.8299560546875,0.0047981189207764174,9.530029296875,0.0,6.156034088325569,4376790000,1.746568498640002,-1.943583006278004,5.720289829904467,55.15537394845805,6.825202694064471,0.0,-39.12144996903908,-25.795008312722302,-34.68334238865378,-0.707823014699688,31.080900763284745,-34.53786861023673,1990.969970703125,0.0018767143354327942
2016-03-11,0.016262545588850763,32.6199951171875,32.800048828125,0.0018767143354327942,3.739990234375,0.0,-14.736860293273892,4078620000,-4.614240178549579,-23.042385415643597,2.5684971313003646,71.64516855742826,-12.077661297562486,0.0,-68.06239662026633,-51.542650085214746,-36.84853493555913,0.6189375789865554,31.16276495684857,-64.52422201262311,1994.7099609375,0.012237412847249551
2016-03-14,-0.001261768616611647,-2.5499267578127274,12.5198974609375,0.012237412847249551,24.56005859375,0.0,-5.059622231285516,3487850000,-5.080354707565938,-13.661639105220727,1.808004024850251,80.75514650265123,-2.282004989118141,0.0,-62.152856023353706,-43.22887352417865,-38.10205537843909,0.3500655187726025,30.275009361805186,-59.5439307350141,2019.27001953125,-0.0019828784802600197
2016-03-15,-0.0018386309343174645,-3.7099609375,14.4100341796875,-0.0019828784802600197,-4.0,0.0,2.1338689134419866,3560280000,-2.723623242506818,-6.634452111813744,20.25830670517312,40.521018589618784,4.015154003629023,0.0,-55.4458235429895,-34.86962875295194,-38.51478419593475,-0.1619028881421194,29.51953435313291,-53.64440235447432,2015.27001953125,-0.0005112429634435145
2016-03-16,0.00558472788177955,11.289916992187727,21.97998046875,-0.0005112429634435145,-1.030029296875,0.0,-3.010268279567626,4057020000,-3.096930732333284,-11.949579402667268,9.0581132065371,54.77949637696796,-1.09997739688227,0.0,-63.3133948667064,-40.72901095159364,-39.28727016837455,0.0246350244670559,29.160507977686105,-62.38787545071432,2014.239990234375,0.006265596119288119
2016-03-17,0.006573583068596456,13.3699951171875,24.0799560546875,0.006265596119288119,12.6600341796875,0.0,-7.646923778156221,4530480000,-5.02414783500754,-16.879716346569694,4.096134088222176,70.4244854385907,-5.102404442202435,0.0,-72.75090844625856,-47.73441711951273,-40.47888587457058,0.3432435691428885,28.91857693373379,-72.7869736828859,2026.9000244140625,0.007010746138195856
2016-03-18,0.004395967251025645,8.9901123046875,11.7701416015625,0.007010746138195856,14.260009765625,0.0,-7.624398541675973,6503140000,-6.241216933756725,-17.246552434171235,2.667592969153523,80.48520461648359,-4.627818909834135,0.0,-77.549173532949,-50.05105537429449,-41.67932306576407,0.3953746679414784,28.10198477505897,-78.57014143904098,2041.1600341796875,0.003286823649902182
2016-03-21,0.0009850919042930784,2.02001953125,10.7698974609375,0.003286823649902182,6.719970703125,0.0,-2.87456944100483,3376600000,-5.276011360355987,-12.844381310280596,1.6283366776058203,86.1771972937033,-0.1909327419521886,24.590324334771147,-75.48872162500925,-45.94506609312748,-42.37497688337157,0.1057510506817926,27.27664728391032,-77.42976250086781,2047.8800048828125,0.0003709918286984859
2016-03-22,-0.0008777728967723775,-1.800048828125,16.0301513671875,0.0003709918286984859,0.7598876953125,0.0,2.785911994205655,3418460000,-2.579587533534955,-7.362888321436912,0.753951713111296,90.3526442869016,4.476627901215881,23.77037468239225,-69.90976649960817,-38.95148582206116,-42.377510444394574,-0.2895307643852405,26.74109985930448,-72.66384254832155,2048.639892578125,-4.385627774183831e-05
2016-03-23,-0.00640650953066757,-13.090087890625,14.9400634765625,-4.385627774183831e-05,-0.08984375,0.0,13.771384070496254,3639510000,3.197093085022665,3.818133046125467,19.495234003175263,54.44924645517186,13.248780150504682,23.03031118199028,-53.90584893672781,-22.818880527737747,-41.01871195336738,-0.9702856421360888,26.17914574584057,-57.23752898484554,2048.550048828125,-0.007875536962414387
2016-03-24,-0.0003781417793762287,-0.77001953125,14.219970703125,-0.007875536962414387,-16.070068359375,0.0,12.55884900213691,3407720000,6.4809783003050825,3.05876838491713,52.41721602993125,65.64958703393398,10.567966952481523,22.425213178480256,-50.41091507699184,-19.454877349842263,-39.43098522089053,-0.9608447007990382,25.60966121999698,-54.25309731816037,2032.47998046875,0.002658253363662766
2016-03-28,0.0005451068880724108,1.110107421875,10.7100830078125,0.002658253363662766,5.410034179687273,0.0,10.229874416643623,2809090000,7.783159534200905,1.299107308694829,30.216050401247152,32.858981555403844,7.453181895296264,21.776845036539573,-48.87891878097639,-18.145574798574216,-37.7999211888566,-0.7182907375809751,24.90015749560724,-53.1920986717987,2037.8900146484373,-0.0010506646820074295
2016-03-29,0.008778012054237117,17.9599609375,27.599853515625,-0.0010506646820074295,-2.1400146484372726,0.0,-2.532215324250636,3822330000,3.981588551969161,-11.10723575253678,9.493066571517293,48.12883611145737,-4.191136371176062,21.02409352557204,-63.4112448611188,-31.857825649477263,-37.3264981360835,0.1402483470373887,25.02871444894142,-68.36178276187525,2035.75,0.011001532265834335
2016-03-30,0.004340879993566027,8.93994140625,17.199951171875,0.011001532265834335,22.52001953125,0.9747544406368216,-4.90978371378894,3590310000,0.7170297849283855,-13.364784772524215,5.118105145600124,66.92036060114368,-5.456579946369114,20.3989087083574,-68.64086902288841,-35.998029755053494,-37.153013997565616,0.4674744112657274,24.655916197652544,-74.27028400466929,2058.27001953125,0.002668583134479263
2016-03-31,-0.0020418423596204605,-4.2099609375,10.4599609375,0.002668583134479263,5.5,0.988964725505752,2.237633677809804,3715280000,1.269014391514574,-6.103215890016145,6.061442773358981,71.01114484744724,1.527298330579118,19.788086677189245,-61.126758952804494,-28.048296015488404,-36.29329272155319,0.0796348364793955,23.97991832812147,-67.31285941747637,2063.77001953125,-0.0034705012306366356
2016-04-01,0.0063109590665995086,13.0400390625,31.090087890625,-0.0034705012306366356,-7.14990234375,0.9890776725672176,-4.406600537055738,3749990000,-0.8241740668450319,-12.762169968344097,31.4620072084344,55.3302986978772,-4.342170248095167,19.09590272799838,-70.3633724760582,-36.2544133041074,-36.09123810158104,0.3372279752968206,24.31849783109783,-77.20180442193805,2056.6201171875,0.008024540063080288
2016-04-04,-0.003213480045854311,-6.650146484375,11.449951171875,0.008024540063080288,16.56982421875,0.9883285324861596,4.211109351200221,3485710000,1.0044473800291769,-4.074682322645913,20.95182246841725,47.489875623092175,3.676807028741014,18.42843963413576,-60.4458810690328,-26.12141189976387,-35.03373666706699,-0.128586520925876,23.705709894944363,-67.78492625373701,2073.18994140625,-0.005169616371161645
2016-04-05,-0.01019629841179448,-20.9598388671875,23.56982421875,-0.005169616371161645,-10.68994140625,0.9846430956932202,19.059139171432427,4154920000,7.634296203730209,11.256771029694391,57.97628794399293,67.5756557200203,16.083912630145733,17.977345249017677,-37.46111696072512,-4.554329146390955,-32.28574602093287,-1.082050795680141,23.69923914845892,-44.98880944982193,2062.5,-0.008247219943725348
2016-04-06,0.010452797932012814,21.4898681640625,24.2401123046875,-0.008247219943725348,-16.93994140625,0.9796600304236768,0.5845263525342048,3750800000,5.1011896642839645,-6.822064756245254,26.4617917684017,51.58138154087944,-1.688011901056389,17.491848317487616,-55.92785768249087,-22.980174097458985,-31.174479025929635,-0.1645616498152438,23.72499501304123,-63.87167064863411,2045.56005859375,0.008494466837814407
2016-04-07,-0.01204807397000529,-24.7498779296875,32.85986328125,0.008494466837814407,17.449951171875,0.9713738607172624,18.6776995727162,3801250000,10.175851639045426,11.9518754489618,27.53982510253592,60.2126230566606,14.457323949665948,17.11238237201027,-29.579108996249488,1.561503381377861,-28.14790119664596,-0.9453112678704998,24.15998874009879,-37.58760476918405,2063.010009765625,-0.008504253707249276
2016-04-08,0.0027827026046169934,5.689941406249773,18.93994140625,-0.008504253707249276,-17.469970703125,0.9632880161020598,10.161496837031848,3359530000,10.32301229638432,4.174622695141352,16.326982785193746,64.52824381455119,5.652367934946192,16.746468781728545,-33.46038115108945,-3.642739433710631,-25.7379842591469,-0.5756121243214354,23.91141505753456,-41.58038750188757,2045.5400390625,0.0022901400389567783
2016-04-11,-0.0027435458896043485,-5.609985351562273,21.0499267578125,0.0022901400389567783,4.68994140625,0.953134509728208,11.724509476630091,3567840000,11.039571882415672,6.523072031136053,8.57052046681216,38.12387573887529,6.769922306180755,16.367410703686055,-26.422170373910376,1.735805221633882,-23.055834702871643,-0.5249577355017097,23.775153709928748,-34.55979814443003,2050.22998046875,-0.0031803101309604287
2016-04-12,0.009615753881390354,19.72998046875,25.31005859375,-0.0031803101309604287,-6.510009765625,0.9457495534743356,-4.07349128039791,4239740000,5.724502149291379,-8.804605625075965,8.50902389652737,41.97492756691989,-7.241177603872607,16.023959799750354,-43.78537387637016,-15.877213453337845,-21.957328798237956,0.4174840477598726,23.84824441868214,-52.16076768717289,2043.719970703125,0.010803947641664813
2016-04-13,0.00999006976855732,20.699951171875,21.4599609375,0.010803947641664813,22.199951171875,0.9406417773496848,-14.907920089059353,4191830000,-1.6434016242030864,-19.66970453130034,4.468435779123492,61.32507783156363,-15.3206955085436,15.484325265410236,-61.17838530218137,-32.27396878695254,-22.21436373098522,1.2035879237278009,23.734516633863944,-70.00343576653631,2065.919921875,0.008180690898392129
2016-04-14,0.0001729124301323992,0.360107421875,9.710205078125,0.008180690898392129,16.969970703125,0.9384541244434552,-8.33835332386176,3765870000,-3.9644340642217415,-13.353207968783408,3.125373319471663,73.98020296953024,-7.618937569714873,14.950436317218244,-58.38267258436144,-28.794773125436222,-22.1319858484755,0.8781668345827685,23.066692274066853,-67.6041885535717,2082.889892578125,0.00010091482638951987
2016-04-15,-0.0009847695761457942,-2.050048828125,6.909912109375,0.00010091482638951987,0.210205078125,0.9371783675948288,-2.2748481692582594,3701450000,-3.270248387825056,-7.5354394271053025,10.079620729064697,62.19300030128893,-1.524066100646496,14.41813628631452,-53.44377125591677,-23.598286144686423,-21.602411114297333,0.3404902503286084,22.29732179003391,-62.98338914797796,2083.10009765625,-0.002051942655995731
2016-04-18,0.006519725613798322,13.610107421875,21.010009765625,-0.002051942655995731,-4.27001953125,0.9363812520621108,-8.477015699317754,3316880000,-5.154447176119753,-14.097031232653537,3.571850500881034,73.88925754418716,-6.841710536010924,14.031385694409371,-63.6152182327769,-32.830935499907355,-21.81150610531928,0.5151824954111568,22.236021217443007,-73.58983003770163,2078.830078125,0.0082493713994225
